,forecast_date,high_temp,low_temp,precip_prob,wind_stats,date,day,actual_high,actual_low,actual_precip,year,month
1572,2022-01-15 00:00:00,35,17,0.17,NW 12 mph,2022-01-20,20,45.0,23.0,0.30000000000000004,2022,1
1573,2022-01-15 00:00:00,25,15,0.09,N 10 mph,2022-01-21,21,,,,2022,1
1574,2022-01-15 00:00:00,27,21,0.22,N 9 mph,2022-01-22,22,29.0,14.0,0.0,2022,1
1575,2022-01-15 00:00:00,33,24,0.24,NW 8 mph,2022-01-23,23,36.0,24.0,0.02,2022,1
1576,2022-01-15 00:00:00,32,19,0.24,NW 10 mph,2022-01-24,24,36.0,27.0,0.0,2022,1
1577,2022-01-15 00:00:00,30,20,0.24,WNW 9 mph,2022-01-25,25,42.0,29.0,0.0,2022,1
1578,2022-01-15 00:00:00,29,19,0.16,WNW 9 mph,2022-01-26,26,27.0,20.0,0.0,2022,1
1579,2022-01-15 00:00:00,29,19,0.1,NW 9 mph,2022-01-27,27,,,,2022,1
1580,2022-01-15 00:00:00,31,23,0.22,WNW 8 mph,2022-01-28,28,32.0,29.0,0.12,2022,1
1581,2022-01-15 00:00:00,33,23,0.24,NW 9 mph,2022-01-29,29,27.0,12.0,0.78,2022,1
1582,2022-01-17 00:00:00,34,26,0.02,WNW 16 mph,2022-01-18,18,36.0,30.0,0.0,2022,1
1583,2022-01-17 00:00:00,45,34,0.05,SW 12 mph,2022-01-19,19,49.0,29.0,0.0,2022,1
1584,2022-01-17 00:00:00,36,13,0.53,NNW 12 mph,2022-01-20,20,45.0,23.0,0.30000000000000004,2022,1
1585,2022-01-17 00:00:00,23,16,0.05,N 12 mph,2022-01-21,21,,,,2022,1
1586,2022-01-17 00:00:00,28,20,0.24,N 10 mph,2022-01-22,22,29.0,14.0,0.0,2022,1
1587,2022-01-17 00:00:00,33,19,0.15,WNW 9 mph,2022-01-23,23,36.0,24.0,0.02,2022,1
1588,2022-01-17 00:00:00,28,18,0.02,NW 9 mph,2022-01-24,24,36.0,27.0,0.0,2022,1
1589,2022-01-17 00:00:00,34,18,0.16,WNW 8 mph,2022-01-25,25,42.0,29.0,0.0,2022,1
1590,2022-01-17 00:00:00,28,15,0.24,NW 9 mph,2022-01-26,26,27.0,20.0,0.0,2022,1
1591,2022-01-17 00:00:00,28,18,0.13,NW 10 mph,2022-01-27,27,,,,2022,1
1592,2022-01-17 00:00:00,29,21,0.15,WNW 8 mph,2022-01-28,28,32.0,29.0,0.12,2022,1
1593,2022-01-17 00:00:00,34,24,0.19,WNW 8 mph,2022-01-29,29,27.0,12.0,0.78,2022,1
1594,2022-01-17 00:00:00,35,26,0.24,NW 7 mph,2022-01-30,30,26.0,12.0,0.0,2022,1
1595,2022-01-17 00:00:00,35,25,0.32,NW 8 mph,2022-01-31,31,,,,2022,1
1596,2022-01-18 00:00:00,46,33,0.04,SW 14 mph,2022-01-19,19,49.0,29.0,0.0,2022,1
1597,2022-01-18 00:00:00,36,14,0.78,NNW 12 mph,2022-01-20,20,45.0,23.0,0.30000000000000004,2022,1
1598,2022-01-18 00:00:00,24,18,0.04,N 13 mph,2022-01-21,21,,,,2022,1
1599,2022-01-18 00:00:00,28,20,0.4,N 11 mph,2022-01-22,22,29.0,14.0,0.0,2022,1
1600,2022-01-18 00:00:00,32,20,0.21,WNW 8 mph,2022-01-23,23,36.0,24.0,0.02,2022,1
1601,2022-01-18 00:00:00,29,20,0.15,W 8 mph,2022-01-24,24,36.0,27.0,0.0,2022,1
1602,2022-01-18 00:00:00,32,15,0.24,W 10 mph,2022-01-25,25,42.0,29.0,0.0,2022,1
1603,2022-01-18 00:00:00,23,15,0.18,NNW 10 mph,2022-01-26,26,27.0,20.0,0.0,2022,1
1604,2022-01-18 00:00:00,29,17,0.2,WNW 8 mph,2022-01-27,27,,,,2022,1
1605,2022-01-18 00:00:00,32,18,0.2,NW 9 mph,2022-01-28,28,32.0,29.0,0.12,2022,1
1606,2022-01-18 00:00:00,31,21,0.23,NW 8 mph,2022-01-29,29,27.0,12.0,0.78,2022,1
1607,2022-01-18 00:00:00,35,26,0.24,NW 8 mph,2022-01-30,30,26.0,12.0,0.0,2022,1
1608,2022-01-18 00:00:00,35,24,0.24,NW 10 mph,2022-01-31,31,,,,2022,1
1609,2022-01-18 00:00:00,35,26,0.32,NNW 8 mph,2022-02-01,1,36.0,23.0,0.0,2022,2
1610,2022-01-19 00:00:00,37,14,0.82,NNW 11 mph,2022-01-20,20,45.0,23.0,0.30000000000000004,2022,1
1611,2022-01-19 00:00:00,22,14,0.01,N 12 mph,2022-01-21,21,,,,2022,1
1612,2022-01-19 00:00:00,27,21,0.05,N 10 mph,2022-01-22,22,29.0,14.0,0.0,2022,1
1613,2022-01-19 00:00:00,35,21,0.08,W 8 mph,2022-01-23,23,36.0,24.0,0.02,2022,1
1614,2022-01-19 00:00:00,28,22,0.01,NW 9 mph,2022-01-24,24,36.0,27.0,0.0,2022,1
1615,2022-01-19 00:00:00,31,21,0.18,NNW 7 mph,2022-01-25,25,42.0,29.0,0.0,2022,1
1616,2022-01-19 00:00:00,24,12,0.22,NNW 9 mph,2022-01-26,26,27.0,20.0,0.0,2022,1
1617,2022-01-19 00:00:00,30,18,0.13,NW 9 mph,2022-01-27,27,,,,2022,1
1618,2022-01-19 00:00:00,32,18,0.13,NNW 9 mph,2022-01-28,28,32.0,29.0,0.12,2022,1
1619,2022-01-19 00:00:00,31,20,0.24,NW 9 mph,2022-01-29,29,27.0,12.0,0.78,2022,1
1620,2022-01-19 00:00:00,31,20,0.24,NW 9 mph,2022-01-30,30,26.0,12.0,0.0,2022,1
1621,2022-01-19 00:00:00,33,25,0.23,NNW 7 mph,2022-01-31,31,,,,2022,1
1622,2022-01-19 00:00:00,38,30,0.35,WNW 6 mph,2022-02-01,1,36.0,23.0,0.0,2022,2
1623,2022-01-19 00:00:00,38,30,0.38,WNW 6 mph,2022-02-02,2,46.0,32.0,0.0,2022,2
1624,2022-01-20 00:00:00,24,13,0.01,N 12 mph,2022-01-21,21,,,,2022,1
1625,2022-01-20 00:00:00,28,22,0.01,N 8 mph,2022-01-22,22,29.0,14.0,0.0,2022,1
1626,2022-01-20 00:00:00,34,21,0.02,W 9 mph,2022-01-23,23,36.0,24.0,0.02,2022,1
1627,2022-01-20 00:00:00,31,27,0.11,NNW 6 mph,2022-01-24,24,36.0,27.0,0.0,2022,1
1628,2022-01-20 00:00:00,41,28,0.43,SSE 6 mph,2022-01-25,25,42.0,29.0,0.0,2022,1
1629,2022-01-20 00:00:00,33,14,0.13,NNW 9 mph,2022-01-26,26,27.0,20.0,0.0,2022,1
1630,2022-01-20 00:00:00,23,12,0.03,NW 11 mph,2022-01-27,27,,,,2022,1
1631,2022-01-20 00:00:00,30,20,0.02,NW 6 mph,2022-01-28,28,32.0,29.0,0.12,2022,1
1632,2022-01-20 00:00:00,33,25,0.12,N 8 mph,2022-01-29,29,27.0,12.0,0.78,2022,1
1633,2022-01-20 00:00:00,36,27,0.24,NNW 9 mph,2022-01-30,30,26.0,12.0,0.0,2022,1
1634,2022-01-20 00:00:00,39,30,0.24,WNW 9 mph,2022-01-31,31,,,,2022,1
1635,2022-01-20 00:00:00,38,28,0.34,NW 9 mph,2022-02-01,1,36.0,23.0,0.0,2022,2
1636,2022-01-20 00:00:00,41,29,0.31,NW 7 mph,2022-02-02,2,46.0,32.0,0.0,2022,2
1637,2022-01-20 00:00:00,42,31,0.31,WNW 7 mph,2022-02-03,3,52.0,42.0,0.42,2022,2
1638,2022-01-21 00:00:00,30,21,0.02,N 8 mph,2022-01-22,22,29.0,14.0,0.0,2022,1
1639,2022-01-21 00:00:00,33,18,0.02,W 9 mph,2022-01-23,23,36.0,24.0,0.02,2022,1
1640,2022-01-21 00:00:00,29,28,0.01,SW 6 mph,2022-01-24,24,36.0,27.0,0.0,2022,1
1641,2022-01-21 00:00:00,39,23,0.6,WSW 6 mph,2022-01-25,25,42.0,29.0,0.0,2022,1
1642,2022-01-21 00:00:00,27,7,0.06,NNW 12 mph,2022-01-26,26,27.0,20.0,0.0,2022,1
1643,2022-01-21 00:00:00,24,16,0.05,NW 9 mph,2022-01-27,27,,,,2022,1
1644,2022-01-21 00:00:00,30,22,0.16,WNW 5 mph,2022-01-28,28,32.0,29.0,0.12,2022,1
1645,2022-01-21 00:00:00,32,23,0.24,N 10 mph,2022-01-29,29,27.0,12.0,0.78,2022,1
1646,2022-01-21 00:00:00,34,27,0.24,NNW 10 mph,2022-01-30,30,26.0,12.0,0.0,2022,1
1647,2022-01-21 00:00:00,37,26,0.3,WNW 9 mph,2022-01-31,31,,,,2022,1
1648,2022-01-21 00:00:00,37,25,0.24,NW 10 mph,2022-02-01,1,36.0,23.0,0.0,2022,2
1649,2022-01-21 00:00:00,36,31,0.24,W 8 mph,2022-02-02,2,46.0,32.0,0.0,2022,2
1650,2022-01-21 00:00:00,38,26,0.36,WNW 7 mph,2022-02-03,3,52.0,42.0,0.42,2022,2
1651,2022-01-21 00:00:00,35,23,0.24,NW 8 mph,2022-02-04,4,56.0,27.0,0.7200000000000002,2022,2
1652,2022-01-23 00:00:00,33,29,0.08,NNW 8 mph,2022-01-24,24,36.0,27.0,0.0,2022,1
1653,2022-01-23 00:00:00,41,20,0.18,W 8 mph,2022-01-25,25,42.0,29.0,0.0,2022,1
1654,2022-01-23 00:00:00,24,10,0.01,NW 14 mph,2022-01-26,26,27.0,20.0,0.0,2022,1
1655,2022-01-23 00:00:00,29,25,0.01,WSW 8 mph,2022-01-27,27,,,,2022,1
1656,2022-01-23 00:00:00,36,20,0.2,W 6 mph,2022-01-28,28,32.0,29.0,0.12,2022,1
1657,2022-01-23 00:00:00,25,17,0.18,NNW 17 mph,2022-01-29,29,27.0,12.0,0.78,2022,1
1658,2022-01-23 00:00:00,30,20,0.01,WNW 13 mph,2022-01-30,30,26.0,12.0,0.0,2022,1
1659,2022-01-23 00:00:00,35,26,0.13,WSW 7 mph,2022-01-31,31,,,,2022,1
1660,2022-01-23 00:00:00,39,25,0.22,NNW 8 mph,2022-02-01,1,36.0,23.0,0.0,2022,2
1661,2022-01-23 00:00:00,36,31,0.24,NNE 10 mph,2022-02-02,2,46.0,32.0,0.0,2022,2
1662,2022-01-23 00:00:00,41,33,0.34,ENE 10 mph,2022-02-03,3,52.0,42.0,0.42,2022,2
1663,2022-01-23 00:00:00,40,31,0.3,WNW 9 mph,2022-02-04,4,56.0,27.0,0.7200000000000002,2022,2
1664,2022-01-23 00:00:00,38,29,0.31,NW 9 mph,2022-02-05,5,,,,2022,2
1665,2022-01-23 00:00:00,38,29,0.24,NW 10 mph,2022-02-06,6,30.0,17.0,0.0,2022,2
1666,2022-01-24 00:00:00,43,18,0.06,W 11 mph,2022-01-25,25,42.0,29.0,0.0,2022,1
1667,2022-01-24 00:00:00,25,12,0.0,NW 13 mph,2022-01-26,26,27.0,20.0,0.0,2022,1
1668,2022-01-24 00:00:00,30,24,0.01,SW 8 mph,2022-01-27,27,,,,2022,1
1669,2022-01-24 00:00:00,36,25,0.24,WNW 4 mph,2022-01-28,28,32.0,29.0,0.12,2022,1
1670,2022-01-24 00:00:00,28,16,0.78,NNW 19 mph,2022-01-29,29,27.0,12.0,0.78,2022,1
1671,2022-01-24 00:00:00,27,15,0.02,WNW 15 mph,2022-01-30,30,26.0,12.0,0.0,2022,1
1672,2022-01-24 00:00:00,33,19,0.04,NW 8 mph,2022-01-31,31,,,,2022,1
1673,2022-01-24 00:00:00,36,24,0.1,WNW 6 mph,2022-02-01,1,36.0,23.0,0.0,2022,2
1674,2022-01-24 00:00:00,36,32,0.24,NE 7 mph,2022-02-02,2,46.0,32.0,0.0,2022,2
1675,2022-01-24 00:00:00,46,40,0.48,S 9 mph,2022-02-03,3,52.0,42.0,0.42,2022,2
1676,2022-01-24 00:00:00,45,29,0.33,W 9 mph,2022-02-04,4,56.0,27.0,0.7200000000000002,2022,2
1677,2022-01-24 00:00:00,39,25,0.36,NW 9 mph,2022-02-05,5,,,,2022,2
1678,2022-01-24 00:00:00,37,25,0.24,NW 10 mph,2022-02-06,6,30.0,17.0,0.0,2022,2
1679,2022-01-24 00:00:00,37,25,0.34,NW 9 mph,2022-02-07,7,37.0,30.0,0.14,2022,2
1680,2022-01-25 00:00:00,27,15,0.01,NNW 11 mph,2022-01-26,26,27.0,20.0,0.0,2022,1
1681,2022-01-25 00:00:00,31,26,0.01,S 8 mph,2022-01-27,27,,,,2022,1
1682,2022-01-25 00:00:00,34,25,0.23,SW 4 mph,2022-01-28,28,32.0,29.0,0.12,2022,1
1683,2022-01-25 00:00:00,27,16,0.71,NNW 24 mph,2022-01-29,29,27.0,12.0,0.78,2022,1
1684,2022-01-25 00:00:00,27,17,0.0,WNW 19 mph,2022-01-30,30,26.0,12.0,0.0,2022,1
1685,2022-01-25 00:00:00,33,20,0.04,W 5 mph,2022-01-31,31,,,,2022,1
1686,2022-01-25 00:00:00,35,23,0.05,ENE 4 mph,2022-02-01,1,36.0,23.0,0.0,2022,2
1687,2022-01-25 00:00:00,40,35,0.24,ENE 6 mph,2022-02-02,2,46.0,32.0,0.0,2022,2
1688,2022-01-25 00:00:00,51,44,0.36,SSE 10 mph,2022-02-03,3,52.0,42.0,0.42,2022,2
1689,2022-01-25 00:00:00,48,29,0.39,W 12 mph,2022-02-04,4,56.0,27.0,0.7200000000000002,2022,2
1690,2022-01-25 00:00:00,38,28,0.24,NW 8 mph,2022-02-05,5,,,,2022,2
1691,2022-01-25 00:00:00,38,26,0.16,WNW 9 mph,2022-02-06,6,30.0,17.0,0.0,2022,2
1692,2022-01-25 00:00:00,36,28,0.24,NW 8 mph,2022-02-07,7,37.0,30.0,0.14,2022,2
1693,2022-01-25 00:00:00,38,31,0.24,WNW 7 mph,2022-02-08,8,44.0,32.0,0.08,2022,2
1694,2022-01-26 00:00:00,32,27,0.02,S 7 mph,2022-01-27,27,,,,2022,1
1695,2022-01-26 00:00:00,35,18,0.15,NW 5 mph,2022-01-28,28,32.0,29.0,0.12,2022,1
1696,2022-01-26 00:00:00,21,14,0.79,NNW 24 mph,2022-01-29,29,27.0,12.0,0.78,2022,1
1697,2022-01-26 00:00:00,28,17,0.01,WNW 17 mph,2022-01-30,30,26.0,12.0,0.0,2022,1
1698,2022-01-26 00:00:00,33,21,0.05,N 3 mph,2022-01-31,31,,,,2022,1
1699,2022-01-26 00:00:00,38,29,0.06,ENE 4 mph,2022-02-01,1,36.0,23.0,0.0,2022,2
1700,2022-01-26 00:00:00,47,42,0.24,SE 6 mph,2022-02-02,2,46.0,32.0,0.0,2022,2
1701,2022-01-26 00:00:00,49,43,0.48,S 11 mph,2022-02-03,3,52.0,42.0,0.42,2022,2
1702,2022-01-26 00:00:00,47,24,0.41,W 12 mph,2022-02-04,4,56.0,27.0,0.7200000000000002,2022,2
1703,2022-01-26 00:00:00,32,23,0.24,NNW 9 mph,2022-02-05,5,,,,2022,2
1704,2022-01-26 00:00:00,34,25,0.24,NW 8 mph,2022-02-06,6,30.0,17.0,0.0,2022,2
1705,2022-01-26 00:00:00,36,25,0.24,WNW 8 mph,2022-02-07,7,37.0,30.0,0.14,2022,2
1706,2022-01-26 00:00:00,37,22,0.24,SW 11 mph,2022-02-08,8,44.0,32.0,0.08,2022,2
1707,2022-01-26 00:00:00,33,24,0.2,NW 8 mph,2022-02-09,9,46.0,30.0,0.0,2022,2
1708,2022-01-27 00:00:00,35,19,0.24,WNW 5 mph,2022-01-28,28,32.0,29.0,0.12,2022,1
1709,2022-01-27 00:00:00,22,14,0.65,NNW 25 mph,2022-01-29,29,27.0,12.0,0.78,2022,1
1710,2022-01-27 00:00:00,27,13,0.02,WNW 16 mph,2022-01-30,30,26.0,12.0,0.0,2022,1
1711,2022-01-27 00:00:00,33,25,0.05,NE 3 mph,2022-01-31,31,,,,2022,1
1712,2022-01-27 00:00:00,40,36,0.16,ENE 5 mph,2022-02-01,1,36.0,23.0,0.0,2022,2
1713,2022-01-27 00:00:00,46,42,0.46,SE 6 mph,2022-02-02,2,46.0,32.0,0.0,2022,2
1714,2022-01-27 00:00:00,47,44,0.53,S 10 mph,2022-02-03,3,52.0,42.0,0.42,2022,2
1715,2022-01-27 00:00:00,47,24,0.44,W 14 mph,2022-02-04,4,56.0,27.0,0.7200000000000002,2022,2
1716,2022-01-27 00:00:00,30,19,0.24,NNW 10 mph,2022-02-05,5,,,,2022,2
1717,2022-01-27 00:00:00,32,24,0.24,NW 9 mph,2022-02-06,6,30.0,17.0,0.0,2022,2
1718,2022-01-27 00:00:00,36,23,0.17,WNW 8 mph,2022-02-07,7,37.0,30.0,0.14,2022,2
1719,2022-01-27 00:00:00,36,28,0.17,NNW 7 mph,2022-02-08,8,44.0,32.0,0.08,2022,2
1720,2022-01-27 00:00:00,38,28,0.3,WNW 7 mph,2022-02-09,9,46.0,30.0,0.0,2022,2
1721,2022-01-27 00:00:00,38,24,0.32,NW 7 mph,2022-02-10,10,53.0,38.0,0.0,2022,2
1722,2022-01-29 00:00:00,26,14,0.04,W 9 mph,2022-01-30,30,26.0,12.0,0.0,2022,1
1723,2022-01-29 00:00:00,32,21,0.07,NNE 4 mph,2022-01-31,31,,,,2022,1
1724,2022-01-29 00:00:00,35,32,0.07,NE 7 mph,2022-02-01,1,36.0,23.0,0.0,2022,2
1725,2022-01-29 00:00:00,41,37,0.13,ESE 3 mph,2022-02-02,2,46.0,32.0,0.0,2022,2
1726,2022-01-29 00:00:00,45,35,0.62,S 7 mph,2022-02-03,3,52.0,42.0,0.42,2022,2
1727,2022-01-29 00:00:00,44,18,0.41,NW 11 mph,2022-02-04,4,56.0,27.0,0.7200000000000002,2022,2
1728,2022-01-29 00:00:00,31,22,0.16,NNW 10 mph,2022-02-05,5,,,,2022,2
1729,2022-01-29 00:00:00,37,27,0.17,S 7 mph,2022-02-06,6,30.0,17.0,0.0,2022,2
1730,2022-01-29 00:00:00,35,24,0.13,NW 8 mph,2022-02-07,7,37.0,30.0,0.14,2022,2
1731,2022-01-29 00:00:00,34,26,0.03,NW 8 mph,2022-02-08,8,44.0,32.0,0.08,2022,2
1732,2022-01-29 00:00:00,37,27,0.24,NNW 6 mph,2022-02-09,9,46.0,30.0,0.0,2022,2
1733,2022-01-29 00:00:00,42,28,0.19,WNW 7 mph,2022-02-10,10,53.0,38.0,0.0,2022,2
1734,2022-01-29 00:00:00,40,31,0.24,WNW 8 mph,2022-02-11,11,,,,2022,2
1735,2022-01-29 00:00:00,40,30,0.32,NNW 7 mph,2022-02-12,12,57.0,42.0,0.0,2022,2
1736,2022-01-30 00:00:00,30,20,0.07,NE 5 mph,2022-01-31,31,,,,2022,1
1737,2022-01-30 00:00:00,34,30,0.07,NE 8 mph,2022-02-01,1,36.0,23.0,0.0,2022,2
1738,2022-01-30 00:00:00,39,36,0.12,NE 4 mph,2022-02-02,2,46.0,32.0,0.0,2022,2
1739,2022-01-30 00:00:00,40,32,0.69,SSW 5 mph,2022-02-03,3,52.0,42.0,0.42,2022,2
1740,2022-01-30 00:00:00,35,9,0.87,N 12 mph,2022-02-04,4,56.0,27.0,0.7200000000000002,2022,2
1741,2022-01-30 00:00:00,27,13,0.03,NNW 11 mph,2022-02-05,5,,,,2022,2
1742,2022-01-30 00:00:00,33,21,0.1,SW 5 mph,2022-02-06,6,30.0,17.0,0.0,2022,2
1743,2022-01-30 00:00:00,38,26,0.05,WNW 6 mph,2022-02-07,7,37.0,30.0,0.14,2022,2
1744,2022-01-30 00:00:00,36,27,0.06,NW 7 mph,2022-02-08,8,44.0,32.0,0.08,2022,2
1745,2022-01-30 00:00:00,38,26,0.21,WNW 6 mph,2022-02-09,9,46.0,30.0,0.0,2022,2
1746,2022-01-30 00:00:00,39,29,0.2,NNW 7 mph,2022-02-10,10,53.0,38.0,0.0,2022,2
1747,2022-01-30 00:00:00,40,29,0.24,W 8 mph,2022-02-11,11,,,,2022,2
1748,2022-01-30 00:00:00,36,26,0.33,WNW 9 mph,2022-02-12,12,57.0,42.0,0.0,2022,2
1749,2022-01-30 00:00:00,34,23,0.16,NW 10 mph,2022-02-13,13,41.0,25.0,0.23,2022,2
1750,2022-01-31 00:00:00,34,29,0.07,NE 6 mph,2022-02-01,1,36.0,23.0,0.0,2022,2
1751,2022-01-31 00:00:00,42,36,0.12,E 3 mph,2022-02-02,2,46.0,32.0,0.0,2022,2
1752,2022-01-31 00:00:00,43,35,0.62,S 4 mph,2022-02-03,3,52.0,42.0,0.42,2022,2
1753,2022-01-31 00:00:00,37,17,0.95,N 11 mph,2022-02-04,4,56.0,27.0,0.7200000000000002,2022,2
1754,2022-01-31 00:00:00,28,8,0.04,NW 11 mph,2022-02-05,5,,,,2022,2
1755,2022-01-31 00:00:00,31,25,0.12,ESE 5 mph,2022-02-06,6,30.0,17.0,0.0,2022,2
1756,2022-01-31 00:00:00,38,23,0.24,NW 7 mph,2022-02-07,7,37.0,30.0,0.14,2022,2
1757,2022-01-31 00:00:00,34,22,0.14,WNW 6 mph,2022-02-08,8,44.0,32.0,0.08,2022,2
1758,2022-01-31 00:00:00,39,28,0.16,W 6 mph,2022-02-09,9,46.0,30.0,0.0,2022,2
1759,2022-01-31 00:00:00,39,31,0.24,WSW 6 mph,2022-02-10,10,53.0,38.0,0.0,2022,2
1760,2022-01-31 00:00:00,41,32,0.24,WSW 8 mph,2022-02-11,11,,,,2022,2
1761,2022-01-31 00:00:00,39,29,0.31,WNW 8 mph,2022-02-12,12,57.0,42.0,0.0,2022,2
1762,2022-01-31 00:00:00,35,24,0.34,NW 10 mph,2022-02-13,13,41.0,25.0,0.23,2022,2
1763,2022-01-31 00:00:00,35,22,0.24,NW 10 mph,2022-02-14,14,24.0,16.0,0.0,2022,2
1764,2022-02-02 00:00:00,44,38,0.88,S 5 mph,2022-02-03,3,52.0,42.0,0.42,2022,2
1765,2022-02-02 00:00:00,41,19,0.99,N 12 mph,2022-02-04,4,56.0,27.0,0.7200000000000002,2022,2
1766,2022-02-02 00:00:00,29,15,0.04,NW 15 mph,2022-02-05,5,,,,2022,2
1767,2022-02-02 00:00:00,32,24,0.04,E 5 mph,2022-02-06,6,30.0,17.0,0.0,2022,2
1768,2022-02-02 00:00:00,41,31,0.14,NNE 5 mph,2022-02-07,7,37.0,30.0,0.14,2022,2
1769,2022-02-02 00:00:00,39,26,0.23,NNW 7 mph,2022-02-08,8,44.0,32.0,0.08,2022,2
1770,2022-02-02 00:00:00,43,30,0.06,WSW 7 mph,2022-02-09,9,46.0,30.0,0.0,2022,2
1771,2022-02-02 00:00:00,46,32,0.13,WSW 8 mph,2022-02-10,10,53.0,38.0,0.0,2022,2
1772,2022-02-02 00:00:00,38,26,0.24,W 11 mph,2022-02-11,11,,,,2022,2
1773,2022-02-02 00:00:00,36,26,0.05,WNW 10 mph,2022-02-12,12,57.0,42.0,0.0,2022,2
1774,2022-02-02 00:00:00,35,25,0.24,WNW 10 mph,2022-02-13,13,41.0,25.0,0.23,2022,2
1775,2022-02-02 00:00:00,41,23,0.32,WSW 12 mph,2022-02-14,14,24.0,16.0,0.0,2022,2
1776,2022-02-02 00:00:00,33,25,0.02,NW 10 mph,2022-02-15,15,30.0,16.0,0.0,2022,2
1777,2022-02-02 00:00:00,37,28,0.24,NW 8 mph,2022-02-16,16,49.0,29.0,0.0,2022,2
1778,2022-02-03 00:00:00,45,19,0.98,N 12 mph,2022-02-04,4,56.0,27.0,0.7200000000000002,2022,2
1779,2022-02-03 00:00:00,31,15,0.03,NW 16 mph,2022-02-05,5,,,,2022,2
1780,2022-02-03 00:00:00,34,25,0.03,ESE 7 mph,2022-02-06,6,30.0,17.0,0.0,2022,2
1781,2022-02-03 00:00:00,41,29,0.13,NNE 5 mph,2022-02-07,7,37.0,30.0,0.14,2022,2
1782,2022-02-03 00:00:00,42,26,0.24,NNW 9 mph,2022-02-08,8,44.0,32.0,0.08,2022,2
1783,2022-02-03 00:00:00,43,31,0.05,W 7 mph,2022-02-09,9,46.0,30.0,0.0,2022,2
1784,2022-02-03 00:00:00,48,34,0.23,W 8 mph,2022-02-10,10,53.0,38.0,0.0,2022,2
1785,2022-02-03 00:00:00,47,34,0.14,WSW 10 mph,2022-02-11,11,,,,2022,2
1786,2022-02-03 00:00:00,45,31,0.09,WSW 10 mph,2022-02-12,12,57.0,42.0,0.0,2022,2
1787,2022-02-03 00:00:00,42,27,0.17,WNW 9 mph,2022-02-13,13,41.0,25.0,0.23,2022,2
1788,2022-02-03 00:00:00,37,22,0.19,NNW 10 mph,2022-02-14,14,24.0,16.0,0.0,2022,2
1789,2022-02-03 00:00:00,32,24,0.11,NW 9 mph,2022-02-15,15,30.0,16.0,0.0,2022,2
1790,2022-02-03 00:00:00,40,30,0.1,SW 8 mph,2022-02-16,16,49.0,29.0,0.0,2022,2
1791,2022-02-03 00:00:00,44,35,0.3,SSW 8 mph,2022-02-17,17,,,,2022,2
1792,2022-02-04 00:00:00,31,17,0.02,NW 16 mph,2022-02-05,5,,,,2022,2
1793,2022-02-04 00:00:00,34,29,0.03,ESE 7 mph,2022-02-06,6,30.0,17.0,0.0,2022,2
1794,2022-02-04 00:00:00,42,34,0.24,NNE 6 mph,2022-02-07,7,37.0,30.0,0.14,2022,2
1795,2022-02-04 00:00:00,46,28,0.21,NNW 9 mph,2022-02-08,8,44.0,32.0,0.08,2022,2
1796,2022-02-04 00:00:00,47,30,0.04,WSW 8 mph,2022-02-09,9,46.0,30.0,0.0,2022,2
1797,2022-02-04 00:00:00,47,32,0.06,W 7 mph,2022-02-10,10,53.0,38.0,0.0,2022,2
1798,2022-02-04 00:00:00,46,33,0.06,WSW 9 mph,2022-02-11,11,,,,2022,2
1799,2022-02-04 00:00:00,43,27,0.04,WNW 11 mph,2022-02-12,12,57.0,42.0,0.0,2022,2
1800,2022-02-04 00:00:00,37,29,0.13,WNW 8 mph,2022-02-13,13,41.0,25.0,0.23,2022,2
1801,2022-02-04 00:00:00,39,28,0.09,WNW 9 mph,2022-02-14,14,24.0,16.0,0.0,2022,2
1802,2022-02-04 00:00:00,38,32,0.16,NW 8 mph,2022-02-15,15,30.0,16.0,0.0,2022,2
1803,2022-02-04 00:00:00,43,36,0.18,SW 8 mph,2022-02-16,16,49.0,29.0,0.0,2022,2
1804,2022-02-04 00:00:00,46,33,0.35,W 10 mph,2022-02-17,17,,,,2022,2
1805,2022-02-04 00:00:00,40,32,0.24,NW 10 mph,2022-02-18,18,,,,2022,2
1806,2022-02-05 00:00:00,33,29,0.02,ESE 5 mph,2022-02-06,6,30.0,17.0,0.0,2022,2
1807,2022-02-05 00:00:00,40,35,0.48,NNE 6 mph,2022-02-07,7,37.0,30.0,0.14,2022,2
1808,2022-02-05 00:00:00,46,29,0.18,NW 8 mph,2022-02-08,8,44.0,32.0,0.08,2022,2
1809,2022-02-05 00:00:00,45,33,0.03,WSW 7 mph,2022-02-09,9,46.0,30.0,0.0,2022,2
1810,2022-02-05 00:00:00,49,32,0.07,WSW 9 mph,2022-02-10,10,53.0,38.0,0.0,2022,2
1811,2022-02-05 00:00:00,43,34,0.12,SW 7 mph,2022-02-11,11,,,,2022,2
1812,2022-02-05 00:00:00,46,35,0.07,W 9 mph,2022-02-12,12,57.0,42.0,0.0,2022,2
1813,2022-02-05 00:00:00,41,26,0.22,WNW 11 mph,2022-02-13,13,41.0,25.0,0.23,2022,2
1814,2022-02-05 00:00:00,33,28,0.14,NW 11 mph,2022-02-14,14,24.0,16.0,0.0,2022,2
1815,2022-02-05 00:00:00,36,32,0.06,NW 9 mph,2022-02-15,15,30.0,16.0,0.0,2022,2
1816,2022-02-05 00:00:00,44,40,0.07,SSW 8 mph,2022-02-16,16,49.0,29.0,0.0,2022,2
